,Time,Id,Text,Polarity,Subjectivity
64,2021-12-03 09:57:37,1466783688599949319,this time change ain’t it bruh i’m tired 😭,-0.4,0.7
65,2021-12-03 09:57:38,1466783694262259714,Incident on #I495 EB from Exit 40W - State Route 906A to Exit 41S - NY 106/107; North Broadway/Jerusalem Avenue https://t.co/zfegoBxqyJ,0.0,0.0
66,2021-12-03 09:57:40,1466783700939649032,"@MattJSour https://t.co/mIpYPPRbXv

Hope your friends are all good!",0.875,0.6000000000000001
67,2021-12-03 09:57:47,1466783731335766016,Just posted a photo @ Worldwide https://t.co/JQyIUng4JR,0.0,0.0
68,2021-12-03 09:57:48,1466783734431195140,@Fedup270 @ksorbs Whose dying.  where are the numbers the news stations use to put up on screen everyday,-0.2,0.6
69,2021-12-03 09:57:51,1466783748368834565,"New moosic coming soon y'all, adding the final touches expect it to drop next week",0.0454545454545454,0.4848484848484848
70,2021-12-03 09:57:51,1466783748452671496,You are just going to have to believe me that I looked SOOO good at the after party to the Oping night of Slave Pla… https://t.co/sCg9usO74X,0.7,0.6000000000000001
71,2021-12-03 09:57:54,1466783760771387392,@sanguinesu The Wire Hanger Court,0.0,0.0
72,2021-12-03 09:57:56,1466783766039478279,@JohnVFerrigno Thanks John!,0.25,0.2
73,2021-12-03 09:57:57,1466783773249388548,"Thought I found a person that could deal with it but got put in the friend zone 

so back to sitting on this glass… https://t.co/DYyq4i68uB",0.0,0.0
74,2021-12-03 09:57:57,1466783773421445127,@BreeDaBosss Shit not meant for us. We gotta go back to the wired joints smh,-0.1,0.4
75,2021-12-03 09:58:00,1466783783273865222,"All my stock positions in red, at this point, I’m just going to delete my trading apps from my phone 📱",0.0,0.0
76,2021-12-03 09:58:02,1466783791754715141,@PWagon60 @Kitacookie @SirGreggBoy I also didn’t know she was gone I’ve had her blocked since then. Rightfully so if you ask me!,0.0,0.0
77,2021-12-03 09:58:05,1466783806636105737,Still trying to understand,0.0,0.0
78,2021-12-03 09:58:08,1466783816601767936,"I just want some arm candy that’s a vibe, so I can take her out and flex like I used to.",0.0,0.0
79,2021-12-03 09:58:13,1466783841511776258,looking at perfection,0.0,0.0
80,2021-12-03 09:58:15,1466783848096841736,Thank you @cvspharmacy https://t.co/Tmh9Ex0b09,0.0,0.0
81,2021-12-03 09:58:21,1466783871232524297,"@HeathenSassy Contraception, IVF, all that will be targeted as Republicans do what they do best, exclude rights fro… https://t.co/ZZmKHptGXD",1.0,0.3
82,2021-12-03 09:58:22,1466783879159816194,Not the crown 😭😭😭,0.0,0.0
83,2021-12-03 09:58:24,1466783883685466114,"Nah, what the fuck?",-0.4,0.6
84,2021-12-03 09:58:24,1466783886445273097,Another glorious morning walk #coffee #nextup many meetings! https://t.co/AF05pzTJFB,0.625,0.5
85,2021-12-03 09:58:25,1466783888097828864,SZA (or her label) is scared of the sophomore slump too. We done got 3 singles in the last year but no album.,0.0,0.0666666666666666
86,2021-12-03 09:58:25,1466783889775644681,@lisaaxu I wowed my mother in law last night by procuring Sriracha sauce in 5 mins. Keep the good times rolling!,0.4375,0.3333333333333333
87,2021-12-03 09:58:27,1466783897719558155,"Let’s have a toast to another year growth 🥂
NEW MUSIC COMING SOON🖤 @ New Jersey https://t.co/8gfjlra4Rs",0.1363636363636363,0.4545454545454545
88,2021-12-03 09:58:27,1466783899229503494,@TheLaurenChen The idea that pregnancy is hard so it's ok to get an abortion is evil.,-0.2638888888888889,0.6805555555555555
89,2021-12-03 09:58:28,1466783903247749122,@TrKayKay @Provocative__ Well forgive me 🤗🙏😢❤️,0.0,0.0
90,2021-12-03 09:58:31,1466783913892884485,@tinashehive Let these people get their coins sheesh,0.0,0.0
91,2021-12-03 09:58:31,1466783914261770241,"This job is now open at ProLogistix in #Fairfield, NJ. Follow us and turn on mobile alerts to hear about jobs like… https://t.co/HgdVgHe423",0.0,0.5
92,2021-12-03 09:58:32,1466783918720532487,I just wanna know why life did me like that this yr ????,0.0,0.0
93,2021-12-03 09:58:33,1466783921979510787,Me and who,0.0,0.0
94,2021-12-03 09:58:33,1466783922482724870,@fwtoney This action by a DINO will undoubtedly cause more death and suffering to our Nation.  If there are history… https://t.co/JjGWCGasfc,0.3,0.3
95,2021-12-03 09:58:33,1466783923372007427,"You can't make this stuff up in 2021
 https://t.co/KJoSnPSxxv",0.0,0.0
96,2021-12-03 09:58:47,1466783982041845764,TALK TO EM,0.0,0.0
97,2021-12-03 09:58:54,1466784009330044934,@stephenpantelides @catherine.cowin @ubthomas5th @samthehaddis @nathanortonnyc @nicepantsbro @mollieheckerling 👑👑👑👑… https://t.co/VLQMqircPI,0.0,0.0
98,2021-12-03 09:59:02,1466784042985132038,@Provocative__ @TrKayKay 😅❤️🙏🥰 ok Darling It’s all Love,0.5,0.55
99,2021-12-03 09:59:02,1466784043001950212,The last thing you see before getting a headbutt https://t.co/DTEctzl0P6,0.0,0.0666666666666666
100,2021-12-03 09:59:10,1466784079756603399,"@brokermurph @unafrologetic @loveShay_ @Calis_Finest89 Come on man you smart...

Look on that kids face.. She smili… https://t.co/Yy1xkMfseJ",0.2142857142857142,0.6428571428571429
101,2021-12-03 09:59:16,1466784104398086145,"With Canada’s CG, @DCGKNasim. #ProjectArrow meetings in an epicentre of advanced technology and finance.

Great Tea… https://t.co/SPq7NqGvmb",0.6000000000000001,0.675
102,2021-12-03 09:59:17,1466784106696617994,I’m still laughing at Erin’s response to how I shoot at insta famous hoes https://t.co/NLk43GX7KX,0.5,1.0
103,2021-12-03 09:59:17,1466784107271184405,"Bacon, egg, and cheese type of morning",0.0,0.0
104,2021-12-03 09:59:19,1466784116909785093,@howareufindinme nahh that’s appropriate parents in general do Be stressing about Bullshit 😂😂😂,0.275,0.5
105,2021-12-03 09:59:19,1466784118230900747,"This is perfect time to buy $AMP and
$ADA",1.0,1.0
106,2021-12-03 09:59:20,1466784119053033477,But please do tell me how that can't possibly be right bc your cousin's husband's grandmother's friend from bingo w… https://t.co/R2Y6TndD7Z,0.2857142857142857,0.5357142857142857
107,2021-12-03 09:59:21,1466784123125702664,"Nobody:
Me: And if you wondered if I hate youuuuu, I doooooo @sza",-0.8,0.9
108,2021-12-03 09:59:24,1466784136652374021,Tax Deduction That Benefits the Rich Divides Democrats Before Vote https://t.co/sPWnQVCfLA,0.375,0.75
109,2021-12-03 09:59:25,1466784140913692672,@librarythingtim Why didn’t you list that among our assets in the first place?,0.25,0.3333333333333333
110,2021-12-03 09:59:26,1466784144680230919,New York’s hottest club is the bath and body works candle sale https://t.co/LtwrnykdyL,0.1363636363636363,0.4545454545454545
111,2021-12-03 09:59:26,1466784145984606210,"Some of the deepest anti-Semitism rooted in the modern church is the refusal to see Jesus as an orthodox, devout Je… https://t.co/L90veCAY6T",0.0,0.4499999999999999
112,2021-12-03 09:59:27,1466784150510211074,Just posted a photo @ Studio Noir https://t.co/bvKY78v4pz,0.0,0.0
113,2021-12-03 09:59:31,1466784165278400513,"Lord, please get me through today, please!  🙏🏾",0.0,0.0
114,2021-12-03 09:59:33,1466784173482459147,YK Osiris snatched his jacket to perform at drake crib like he need that 60k😂😂 nigga need to pay his debts,0.0,0.0
115,2021-12-03 09:59:34,1466784177102151683,@IamAulisaNicole You too funny https://t.co/Xo9Qg5vFAm,0.25,1.0
116,2021-12-03 09:59:35,1466784181799825418,My sexy DL bro wanted some dick in every spot in his hood in nyc  he matched my fly too🍆💧😈 you think you could take… https://t.co/NzqeWD9EAn,0.65,0.95
117,2021-12-03 09:59:44,1466784219548499970,Should I put that on my book...?,0.0,0.0
118,2021-12-03 09:59:47,1466784234383810562,I just signed a petition supporting the @adk_council's efforts to protect the Adirondacks from climate change. Woul… https://t.co/NwTNlVEhpi,0.25,0.25
119,2021-12-03 09:59:50,1466784244366299137,@Be_inTIMidated Naw I slacked this week.. I’m back on Monday 💪🏽,0.0,0.0
120,2021-12-03 09:59:51,1466784251689504768,"THIS SATURDAY on the Adam Sank Show: @stevechazaro co-hosts, and word to your mother… it’s hilarious comedian… https://t.co/2FYnFwtRPG",0.5,1.0
121,2021-12-03 09:59:52,1466784254629666821,@Provocative__ @TrKayKay 😅😅😅😅❤️ ima keep apologizing until I kno you officially forgave me 🥰😇,0.0,0.0
122,2021-12-03 09:59:59,1466784285730521094,Just posted a photo @ Launch F18 https://t.co/HcCH7JUYz6,0.0,0.0
123,2021-12-03 10:00:02,1466784294928629768,"@Absolute80s Yes indeed..and now I'm going to watch the movie with the same title "" last Christmas "".. 🎶🎄💜☮",0.0,0.0958333333333333
124,2021-12-03 10:00:05,1466784310757928970,@aethelfleds boy on the floor,0.0,0.0
125,2021-12-03 10:00:06,1466784314209746946,"Wind 0 mph -. Barometer 30.08 in, Rising. Temperature 36.9 °F. Rain today 0.00in. Humidity 62%",0.0,0.0
126,2021-12-03 10:00:17,1466784357570465793,@cortwilli23 you’re such a king for this tweet,0.0,0.5
127,2021-12-03 10:00:21,1466784374960140294,The male urge to sell everything and go all in Coinbase . #COIN #Bullish https://t.co/TeBTiLZ1v7,0.0,0.1
128,2021-12-03 10:00:23,1466784382727897097,"I don't usually do this but pweeeeeeez l 
What a giveaway!!!!",-0.6103515625,0.25
129,2021-12-03 10:00:25,1466784392274141188,"This is actually hella interesting 🧫🧑🏻‍🔬🔬
https://t.co/D3j3X7VxH2",0.25,0.3
130,2021-12-03 10:00:25,1466784393905774597,"@MichaelxWard Thank you, Michael!",0.0,0.0
131,2021-12-03 10:00:33,1466784425744732161,"Fascinating thread. I tried once to get from Spotsylvania, VA to Plaistow, NH solely by commuter train/bus. It's th… https://t.co/qKaCfnLozQ",0.7,0.8500000000000001
132,2021-12-03 10:00:37,1466784442350022658,"@brokermurph @unafrologetic @loveShay_ @Calis_Finest89 Dude.. Are purposely being obtuse???

It's for knowledge of… https://t.co/zgpcNve7HS",0.0,0.0
133,2021-12-03 10:00:45,1466784476256743424,@SteveRattner Specially African American and Hispanic unemployment  rates dropping to historic numbers!,0.0,0.0
134,2021-12-03 10:00:45,1466784477141733380,@TrKayKay @Provocative__ 😍🥰🤗❤️🙏 love is love ❤️,0.5,0.6
135,2021-12-03 10:00:49,1466784493881237515,"Why brag about your living arrangements, “career” 🙄, and car if your parents enabled you??? Show some humility about yourself.",0.0,0.0
136,2021-12-03 10:00:55,1466784520590475267,Holiday Events Happening at The Gaslamp Quarter in Downtown San Diego  https://t.co/3vggUSu1mu,0.0,0.0
137,2021-12-03 10:00:56,1466784523744514048,I Like to Watch Ep. 1—HEAT (1995)  https://t.co/tLNoa4HBrU,0.0,0.0
138,2021-12-03 10:00:56,1466784524851990530,"Just posted a photo @ Commack, Long Island https://t.co/9xZT0uYXXz",-0.05,0.4
139,2021-12-03 10:01:03,1466784552614084609,"Now everybody knows..
Lol..",0.8,0.7
140,2021-12-03 10:01:03,1466784552421142528,"@katrin_ns Good Afternoon my dear Katrin, Enjoy a wonderful Friday! 🕊🎄🕊

#CanYaman 
#FrancescoDemir… https://t.co/ERoC3WSYYm",0.7000000000000001,0.7000000000000001
141,2021-12-03 10:01:10,1466784583467388931,it’s worth noting that Supreme Court justices already have a way to do this. just look at what souter did,0.3,0.1
142,2021-12-03 10:01:12,1466784591709155331,@Paul_VanDerMeer Michigan might not wanna hold their breath for that check...get in line!,0.0,0.0
143,2021-12-03 10:01:14,1466784597165944839,"15:01 WB2FUV (MIKE) on W2/GC-076 (Sterling Benchmark, 422m, 1 pt) 14.0631 CW: [RBNHole] at W6YX 19 WPM 12 dB SNR [RBNHOLE]",-0.75,1.0
144,2021-12-03 10:01:14,1466784600395558915,McDonald's switched to paper straws and I just wanna know if they tested these on all the beverages? I think that s… https://t.co/Cihjj3Zl67,0.0,0.0
145,2021-12-03 10:01:15,1466784601813233670,And I feel like it's altering the flavor of this iced tea.,0.0,0.0
146,2021-12-03 10:01:16,1466784607001526280,"LOVE this shot of us interviewing the one and only @sethmeyers. 

Thanks for capturing it, @joefav! 

If you haven’… https://t.co/5z7dceZWDk",0.25,0.6
147,2021-12-03 10:01:17,1466784612835897345,"Morning Everyone, Today is day 5 of week one of seeking the “truth” on the #GhislaineMaxwell trial. Better known as… https://t.co/n5ewnk0rxt",0.5,0.5
148,2021-12-03 10:01:18,1466784617298542601,"Dear social media,  
In response to the “people you may know“ section:

I don’t know them niggas.",0.0333333333333333,0.0666666666666666
149,2021-12-03 10:01:21,1466784626429632526,"Love that @LisaBelloMusic was the tile for my Radar Release this morning 😍

Go listen to her new single! https://t.co/eGObGODucS",0.1823593073593073,0.4229437229437229
150,2021-12-03 10:01:26,1466784649011728392,This doesn't seem like a great idea!,1.0,0.75
151,2021-12-03 10:01:27,1466784653914906624,Grand Rising. I am going to make the right choices from here on out . I deserve it .,0.3928571428571428,0.7678571428571428
152,2021-12-03 10:01:30,1466784665231048705,Or a fortunate one...,0.4,0.7
153,2021-12-03 10:01:30,1466784666959155203,"I have a Spotify playlist for when I’m on deadline that is like 70% Hypnotize Minds 

https://t.co/ENeTSQdh7U",0.0,0.0
154,2021-12-03 10:01:32,1466784673498124288,I don’t feel empathy towards Khloe. She’s using that poor child as an excuse.,-0.225,0.325
155,2021-12-03 10:01:35,1466784685669892100,@ianbremmer be like Canada,0.0,0.0
156,2021-12-03 10:01:35,1466784688115273734,@KeyonnaMarisha Why does this mom keep doing this,0.0,0.0
157,2021-12-03 10:01:36,1466784691260960769,@KaydianAmair Are you a professional model. Cause you make it look easy,0.2666666666666666,0.4666666666666667
158,2021-12-03 10:01:37,1466784693924290567,"sorry for the late update! we’re still on for today, we had to work through some technical stuff yesterday.

We wil… https://t.co/L8O0NAt14m",-0.2916666666666667,0.5666666666666668
159,2021-12-03 10:01:43,1466784720046465030,The driver  blocked the bike lane near 133 E 55th St on December 3. This is in Manhattan Community Board 05… https://t.co/YEcmRe8CkY,0.1,0.4
160,2021-12-03 10:01:46,1466784730725113861,Received what I feared was a huge bill. Instead it was a statement that nothing was due. Whew. What a great way to head into the weekend.,0.3583333333333334,0.6749999999999999
161,2021-12-03 10:01:46,1466784731782160385,"Just posted a photo @ New York City, N.Y. https://t.co/XbzrU5i9VE",0.1363636363636363,0.4545454545454545
162,2021-12-03 10:01:47,1466784735397650438,Updated: Construction on #BronxRiverParkway NB from Exit 11W - Cross County Parkway to Exit 11W - Cross County Park… https://t.co/tVkgcTEXUt,0.0,0.0
163,2021-12-03 10:01:47,1466784735523389443,Somehow Spotify knew I am heading to Italy and created a daily mix for the occasion …,0.0,0.0
164,2021-12-03 10:01:51,1466784753735151627,"Just posted a photo @ Commack, Long Island https://t.co/pUlL0yvHf6",-0.05,0.4
165,2021-12-03 10:01:51,1466784755102408708,Naz is so toughh! Gonna be a star in the league for sure! #WNBA,0.625,0.8888888888888888
166,2021-12-03 10:01:52,1466784756180283393,Just posted a photo @ New Jersey https://t.co/TIjnu1oduQ,0.1363636363636363,0.4545454545454545
167,2021-12-03 10:01:52,1466784759682584585,perfect.,1.0,1.0
168,2021-12-03 10:01:55,1466784769547677705,If Ollie doesn’t pick a steakhouse soon I’m going back to JG melon at 11am and getting some fucking chili,-0.3,0.4
169,2021-12-03 10:01:56,1466784774463397888,"I get nothing…

We are not the same people …",0.0,0.125
170,2021-12-03 10:02:00,1466784792511488002,@codeFreedomRitr I didn’t do it much early on and wish I had. Once you achieve that strength it never leaves you.,0.1,0.3
171,2021-12-03 10:02:03,1466784805329248256,you lose em how you get em!,0.0,0.0
172,2021-12-03 10:02:06,1466784817647960065,"@ThatEricAlper ""Welcome to your life, there's no turning back..""",0.4,0.45
173,2021-12-03 10:02:07,1466784819027841028,@ShareROCLove @newcityroc @BoomtwnCreative @CrazyDogTShirts I wish I were in town!,0.0,0.0
174,2021-12-03 10:02:14,1466784851911229451,1st nigga up rolling weed of course...,0.0,0.0
175,2021-12-03 10:02:14,1466784851936305157,@badasssju People just wake up and accept the reality they’re in rather than putting an initiative to changing thei… https://t.co/OSiJpLu65i,0.0,0.0
176,2021-12-03 10:02:18,1466784866914164736,my circle gets smaller everyday and i luv that ♥️,-0.1,0.55
177,2021-12-03 10:02:19,1466784869166559235,Yesterday watching the Memphis Grizzlies destroy OKC 152 - 79 https://t.co/42YZLTKYbQ,-0.2,0.0
178,2021-12-03 10:02:19,1466784871259512833,@bgtennisnation Do you want them or their families in China to die?,0.0,0.0
179,2021-12-03 10:02:21,1466784880403099663,Hey @MatthewDillner I’ll eat a blue liner for ya today!,0.0,0.1
180,2021-12-03 10:02:24,1466784890133876737,"Loving @LisaBelloMusic as the tile for my Release Radar this morning 😍

Go listen to her new single! https://t.co/owk7aM4Ev7",0.2156926406926406,0.5396103896103895
181,2021-12-03 10:02:25,1466784898052767746,@TrKayKay @Provocative__ And I jus retweeted both yall ❤️🙏🥰,0.0,0.0
182,2021-12-03 10:02:27,1466784902892990465,Just posted a photo @ Fourth Avenue Pub https://t.co/fU3YKKXGb5,0.0,0.0
183,2021-12-03 10:02:27,1466784904889331717,#LunaBessa Our princessa woke up early so we headed over to Fermento and enjoyed some delightful pastry before a qu… https://t.co/L4lL5pDBWs,0.5333333333333333,0.6666666666666666
184,2021-12-03 10:02:28,1466784910958632968,"I get nothing…

We are not the same…",0.0,0.0
185,2021-12-03 10:02:30,1466784915924701194,"Just posted a photo @ New York City, N.Y. https://t.co/2npqecoeGx",0.1363636363636363,0.4545454545454545
186,2021-12-03 10:02:34,1466784935478448130,"said that young nigga a problem, they ont kno what to do wit Me!",0.125,0.4
187,2021-12-03 10:02:34,1466784935356809224,"Wait, didnt we just find out yesterday!?",0.0,0.0
188,2021-12-03 10:02:38,1466784951291064320,GOAT gift,0.0,0.0
189,2021-12-03 10:02:47,1466784989387931657,@Tweevest 3000% gains in a year?  “It’s different this time” https://t.co/1FAaG2FvZr,0.0,0.6
190,2021-12-03 10:02:52,1466785008790740998,All of this 🤣💯💯💯,0.0,0.0
191,2021-12-03 10:02:53,1466785013555515399,@RonFilipkowski America: Didnt this puddin head say”I am stongest when Im on my knees”?,0.0,0.0
192,2021-12-03 10:02:54,1466785019175788546,"Sunkist. Or as we called it in the South, orange pop.",0.0,0.0
193,2021-12-03 10:02:58,1466785033486839810,I will always be a @Dloading .,0.0,0.0
